nav_date,amfi_code,nav,change_pct,daily_return_pct
2024-01-31,100209,257.7658,0.621,0.1095
2024-02-01,100209,258.9093,0.7343,0.4436
2024-02-02,100209,258.296,0.68,-0.2369
2024-02-05,100209,261.1578,0.4876,1.108
2024-02-06,100209,257.6365,-0.3633,-1.3483
2024-02-07,100209,258.1173,-0.2571,0.1866
2024-02-08,100209,260.7827,-1.3044,1.0326
2024-02-09,100209,262.7501,-1.1043,0.7544
2024-02-12,100209,254.5344,0.5041,-3.1268
2024-02-13,100209,252.8463,0.6525,-0.6632
2024-02-14,100209,251.7734,0.6298,-0.4243
2024-02-15,100209,255.0885,0.8374,1.3167
2024-02-16,100209,253.6864,1.3424,-0.5497
2024-02-19,100209,253.396,0.1981,-0.1145
2024-02-20,100209,253.2161,-0.0573,-0.071
2024-02-21,100209,254.422,-0.2574,0.4762
2024-02-22,100209,254.6967,0.3455,0.108
2024-02-23,100209,254.5062,0.313,-0.0748
2024-02-26,100209,257.0129,1.0546,0.9849
2024-02-27,100209,256.8673,0.2119,-0.0567
2024-02-28,100209,257.3649,0.6006,0.1937
2024-02-29,100209,258.5946,1.5438,0.4778
2024-03-01,100209,254.7224,-0.0084,-1.4974
2024-03-04,100209,252.0126,-0.5061,-1.0638
2024-03-05,100209,250.1784,0.0444,-0.7278
2024-03-06,100209,250.6933,1.4047,0.2058
2024-03-07,100209,251.0417,1.5794,0.139
2024-03-08,100209,251.5166,0.0093,0.1892
2024-03-11,100209,254.1567,-1.1107,1.0497
2024-03-12,100209,255.3564,-0.4189,0.472
2024-03-13,100209,253.4904,-0.8666,-0.7307
2024-03-14,100209,256.1443,0.1382,1.0469
2024-03-15,100209,252.2234,-0.4676,-1.5307
2024-03-18,100209,258.9293,0.8082,2.6587
2024-03-19,100209,259.2517,0.7339,0.1245
2024-03-20,100209,255.664,1.4448,-1.3839
2024-03-21,100209,252.4198,0.8805,-1.2689
2024-03-22,100209,251.7893,-0.9279,-0.2498
2024-03-25,100209,255.28,-0.457,1.3864
2024-03-26,100209,257.5383,1.2103,0.8846
2024-03-27,100209,261.6418,-0.359,1.5934
2024-03-28,100209,262.7617,0.8881,0.428
2024-03-29,100209,259.8999,-1.5998,-1.0891
2024-04-01,100209,261.7159,1.0512,0.6987
2024-04-02,100209,264.2705,0.1759,0.9761
2024-04-03,100209,264.7244,0.4653,0.1718
2024-04-04,100209,263.0243,1.1827,-0.6422
2024-04-05,100209,265.6868,0.1777,1.0123
2024-04-08,100209,268.0458,-0.9384,0.8879
2024-04-09,100209,268.6446,0.3114,0.2234
2024-04-10,100209,269.601,-0.0124,0.356
2024-04-11,100209,267.7809,-1.0311,-0.6751
2024-04-12,100209,264.6549,-0.5089,-1.1674
2024-04-15,100209,264.5932,1.6154,-0.0233
2024-04-16,100209,267.4111,-1.5906,1.065
2024-04-17,100209,273.3326,1.4891,2.2144
2024-04-18,100209,269.8783,1.4827,-1.2638
2024-04-19,100209,268.1734,0.7736,-0.6317
2024-04-22,100209,269.7912,-0.8357,0.6033
2024-04-23,100209,266.6515,0.6343,-1.1638
2024-04-24,100209,267.2802,0.7024,0.2358
2024-04-25,100209,269.169,-0.6222,0.7067
2024-04-26,100209,269.5969,-0.8099,0.159
2024-04-29,100209,270.1037,-1.1012,0.188
2024-04-30,100209,270.7062,1.6735,0.2231
2024-05-01,100209,273.4075,0.5216,0.9979
2024-05-02,100209,274.6675,1.1214,0.4609
2024-05-03,100209,269.31,-1.0174,-1.9505
2024-05-06,100209,272.9319,-1.1295,1.3449
2024-05-07,100209,273.8563,0.3623,0.3387
2024-05-08,100209,272.5878,0.0393,-0.4632
2024-05-09,100209,272.3875,-0.3658,-0.0735
2024-05-10,100209,269.5076,0.471,-1.0573
2024-05-13,100209,276.6335,-1.3573,2.644
2024-05-14,100209,280.6857,-0.008,1.4648
2024-05-15,100209,279.452,2.0244,-0.4395
2024-05-16,100209,278.1712,1.8244,-0.4583
2024-05-17,100209,283.5491,0.347,1.9333
2024-05-20,100209,284.4045,0.0902,0.3017
2024-05-21,100209,284.0475,-1.322,-0.1255
2024-05-22,100209,284.7322,0.8242,0.2411
2024-05-23,100209,283.2874,1.4728,-0.5074
2024-05-24,100209,284.2868,0.1692,0.3528
2024-05-27,100209,283.7642,-0.1933,-0.1838
2024-05-28,100209,283.5374,0.1166,-0.0799
2024-05-29,100209,286.6568,-0.1418,1.1002
2024-05-30,100209,284.3737,2.1458,-0.7965
2024-05-31,100209,291.4376,0.4584,2.484
2024-06-03,100209,287.7858,-0.5311,-1.253
2024-06-04,100209,286.8585,0.9341,-0.3222
2024-06-05,100209,286.6308,-0.6425,-0.0794
2024-06-06,100209,283.1738,1.744,-1.2061
2024-06-07,100209,284.2977,0.6872,0.3969
2024-06-10,100209,290.2615,0.5422,2.0977
2024-06-11,100209,288.1012,-0.6052,-0.7443
2024-06-12,100209,291.1712,-0.169,1.0656
2024-06-13,100209,293.1785,-0.034,0.6894
2024-06-14,100209,296.5675,-1.337,1.156
2024-06-17,100209,296.2367,-1.8034,-0.1115
2024-06-18,100209,294.623,-0.2932,-0.5447
2024-06-19,100209,298.0015,1.067,1.1467
2024-06-20,100209,299.5026,0.4638,0.5037
2024-06-21,100209,296.504,0.5571,-1.0012
2024-06-24,100209,287.4495,2.4702,-3.0538
2024-06-25,100209,290.746,-0.066,1.1468
2024-06-26,100209,291.4116,0.2607,0.2289
2024-06-27,100209,292.0249,0.947,0.2105
2024-06-28,100209,292.402,0.4282,0.1291
2024-07-01,100209,290.0086,0.1644,-0.8185
2024-07-02,100209,287.4236,0.4852,-0.8914
2024-07-03,100209,286.6187,-0.0716,-0.28
2024-07-04,100209,283.6415,0.0683,-1.0387
2024-07-05,100209,285.5104,0.0721,0.6589
2024-07-08,100209,290.1404,-0.6733,1.6217
2024-07-09,100209,288.1758,-0.7172,-0.6771
2024-07-10,100209,293.6443,-1.5264,1.8976
2024-07-11,100209,295.9319,0.6301,0.779
2024-07-12,100209,292.5424,-0.157,-1.1454
2024-07-15,100209,295.533,0.8985,1.0223
2024-07-16,100209,293.4066,-0.8852,-0.7195
2024-07-17,100209,294.9796,0.0753,0.5361
2024-07-18,100209,295.2105,-1.1801,0.0783
2024-07-19,100209,298.4896,-0.5801,1.1108
2024-07-22,100209,299.7946,-0.7209,0.4372
2024-07-23,100209,302.5689,0.2744,0.9254
2024-07-24,100209,305.7583,0.8077,1.0541
2024-07-25,100209,305.7474,0.2906,-0.0036
2024-07-26,100209,311.3187,0.3541,1.8222
2024-07-29,100209,305.8279,-0.4762,-1.7637
2024-07-30,100209,307.7547,1.1667,0.63
2024-07-31,100209,308.101,1.3168,0.1125
2024-08-01,100209,309.95,-1.1326,0.6001
2024-08-02,100209,309.5959,0.8213,-0.1142
2024-08-05,100209,311.55,-0.8187,0.6312
2024-08-06,100209,311.5914,-1.4514,0.0133
2024-08-07,100209,312.5476,0.2846,0.3069
2024-08-08,100209,308.6154,0.5188,-1.2581
2024-08-09,100209,310.3759,-0.6433,0.5705
2024-08-12,100209,304.7578,0.7114,-1.8101
2024-08-13,100209,305.1421,-0.0463,0.1261
2024-08-14,100209,304.668,-0.2395,-0.1554
2024-08-15,100209,304.856,-0.0175,0.0617
2024-08-16,100209,303.7044,-1.2571,-0.3778
2024-08-19,100209,297.995,-2.2523,-1.8799
2024-08-20,100209,295.6924,-0.1179,-0.7727
2024-08-21,100209,294.4855,0.3767,-0.4082
2024-08-22,100209,290.2968,-0.4455,-1.4224
2024-08-23,100209,293.1531,-1.0494,0.9839
2024-08-26,100209,284.6511,-0.3196,-2.9002
2024-08-27,100209,282.233,0.7041,-0.8495
2024-08-28,100209,282.5796,1.1291,0.1228
2024-08-29,100209,278.4128,0.0438,-1.4746
2024-08-30,100209,278.2197,-1.1782,-0.0694
2024-09-02,100209,276.0571,0.8691,-0.7773
2024-09-03,100209,274.2914,-1.5336,-0.6396
2024-09-04,100209,278.207,0.6902,1.4275
2024-09-05,100209,279.3844,0.7959,0.4232
2024-09-06,100209,277.7369,0.9593,-0.5897
2024-09-09,100209,279.7313,-0.7741,0.7181
2024-09-10,100209,281.8592,-0.4496,0.7607
2024-09-11,100209,285.4178,-0.6697,1.2625
2024-09-12,100209,285.3168,-1.2101,-0.0354
2024-09-13,100209,284.3308,1.1763,-0.3456
2024-09-16,100209,281.11,0.8991,-1.1328
2024-09-17,100209,283.5499,-0.0606,0.868
2024-09-18,100209,284.6588,0.6703,0.3911
2024-09-19,100209,287.9462,0.3593,1.1549
2024-09-20,100209,291.2399,-1.8074,1.1439
2024-09-23,100209,287.0723,-0.5947,-1.431
2024-09-24,100209,287.0001,-2.4253,-0.0252
2024-09-25,100209,286.9853,1.9606,-0.0052
2024-09-26,100209,290.3371,1.6882,1.1679
2024-09-27,100209,288.8985,-0.8698,-0.4955
2024-09-30,100209,287.2308,2.245,-0.5773
2024-10-01,100209,290.2598,-1.146,1.0546
2024-10-02,100209,289.3343,1.5324,-0.3189
2024-10-03,100209,287.0511,0.5608,-0.7891
2024-10-04,100209,286.7353,-0.4984,-0.11
2024-10-07,100209,285.7207,-1.2003,-0.3538
2024-10-08,100209,289.3821,0.6413,1.2815
2024-10-09,100209,290.2051,-0.7254,0.2844
2024-10-10,100209,294.4448,-0.901,1.4609
2024-10-11,100209,294.9204,-1.2502,0.1615
2024-10-14,100209,293.0327,1.9865,-0.6401
2024-10-15,100209,291.7601,1.2582,-0.4343
2024-10-16,100209,291.9004,0.2997,0.0481
2024-10-17,100209,296.3716,-0.0866,1.5318
2024-10-18,100209,291.3938,0.9488,-1.6796
2024-10-21,100209,287.0362,-0.0362,-1.4954
2024-10-22,100209,282.6423,-0.221,-1.5308
2024-10-23,100209,281.5245,0.0647,-0.3955
2024-10-24,100209,277.1285,0.4662,-1.5615
2024-10-25,100209,281.233,0.5197,1.4811
2024-10-28,100209,284.6094,-1.3188,1.2006
2024-10-29,100209,286.1702,0.7939,0.5484
2024-10-30,100209,284.9644,1.6325,-0.4214
2024-10-31,100209,285.6736,0.1664,0.2489
2024-11-01,100209,288.9495,-2.2809,1.1467
2024-11-04,100209,289.6746,-0.0316,0.2509
2024-11-05,100209,290.6278,-0.4471,0.3291
2024-11-06,100209,296.5625,0.8945,2.042
2024-11-07,100209,298.8829,0.3792,0.7824
2024-11-08,100209,304.2261,1.9418,1.7877
2024-11-11,100209,305.7309,-1.6678,0.4946
2024-11-12,100209,304.3659,0.5441,-0.4465
2024-11-13,100209,307.7021,-0.7098,1.0961
2024-11-14,100209,306.7572,-0.082,-0.3071
2024-11-15,100209,305.8225,-0.3469,-0.3047
2024-11-18,100209,315.2565,-0.6923,3.0848
2024-11-19,100209,312.9693,-1.2273,-0.7255
2024-11-20,100209,311.1569,-1.4468,-0.5791
2024-11-21,100209,309.4027,-0.9115,-0.5638
2024-11-22,100209,311.8019,0.0469,0.7754
2024-11-25,100209,317.8989,1.2457,1.9554
2024-11-26,100209,318.6312,-1.6846,0.2304
2024-11-27,100209,315.8802,1.0252,-0.8634
2024-11-28,100209,313.2966,0.3328,-0.8179
2024-11-29,100209,313.8972,1.4921,0.1917
2024-12-02,100209,317.5489,0.4373,1.1633
2024-12-03,100209,318.9363,0.6196,0.4369
2024-12-04,100209,321.0247,0.4292,0.6548
2024-12-05,100209,318.957,-0.1314,-0.6441
2024-12-06,100209,319.5158,1.1844,0.1752
2024-12-09,100209,329.2952,1.0311,3.0607
2024-12-10,100209,325.2147,-0.6773,-1.2392
2024-12-11,100209,328.3227,0.0623,0.9557
2024-12-12,100209,334.0647,0.7239,1.7489
2024-12-13,100209,335.5285,-0.0094,0.4382
2024-12-16,100209,339.2145,1.8948,1.0986
2024-12-17,100209,338.2976,0.5698,-0.2703
2024-12-18,100209,338.258,-0.0257,-0.0117
2024-12-19,100209,341.5528,-0.258,0.974
2024-12-20,100209,344.0781,-1.2283,0.7394
2024-12-23,100209,343.3548,-1.3879,-0.2102
2024-12-24,100209,348.1659,-0.9814,1.4012
2024-12-25,100209,348.6256,-0.7231,0.132
2024-12-26,100209,343.5466,1.3114,-1.4569
2024-12-27,100209,345.0707,-0.6842,0.4436
2024-12-30,100209,344.1451,0.9112,-0.2682
2024-01-01,100329,966.2785,1.36,
2024-01-02,100329,965.425,0.2793,-0.0883
2024-01-03,100329,967.7678,0.5221,0.2427
2024-01-04,100329,971.5337,1.3625,0.3891
2024-01-05,100329,976.411,0.8181,0.502
2024-01-08,100329,975.0963,-0.167,-0.1346
2024-01-09,100329,969.9129,-0.7649,-0.5316
2024-01-10,100329,969.6863,-0.5067,-0.0234
2024-01-11,100329,987.8748,1.4771,1.8757
2024-01-12,100329,985.8967,0.6782,-0.2002
2024-01-15,100329,1012.3611,0.8699,2.6843
2024-01-16,100329,1011.8394,-1.5794,-0.0515
2024-01-17,100329,1003.4476,0.3268,-0.8294
2024-01-18,100329,999.891,0.0213,-0.3544
2024-01-19,100329,993.2059,0.2622,-0.6686
2024-01-22,100329,973.4638,-0.4748,-1.9877
2024-01-23,100329,960.2588,1.3209,-1.3565
2024-01-24,100329,959.9857,-0.2542,-0.0284
2024-01-25,100329,966.8528,-0.0343,0.7153
2024-01-26,100329,973.9163,-1.2926,0.7306
2024-01-29,100329,983.7588,0.067,1.0106
2024-01-30,100329,986.0685,-0.7011,0.2348
2024-01-31,100329,986.1973,-0.598,0.0131
2024-02-01,100329,985.1695,0.6901,-0.1042
2024-02-02,100329,967.8415,0.2317,-1.7589
2024-02-05,100329,966.1869,0.3059,-0.171
2024-02-06,100329,974.6919,-1.5474,0.8803
2024-02-07,100329,971.4833,-0.3683,-0.3292
2024-02-08,100329,966.7183,0.4362,-0.4905
2024-02-09,100329,974.8999,-0.9561,0.8463
2024-02-12,100329,966.5961,-0.4233,-0.8518
2024-02-13,100329,966.1008,-0.259,-0.0512
2024-02-14,100329,958.1083,0.3759,-0.8273
2024-02-15,100329,961.7944,0.8872,0.3847
2024-02-16,100329,960.2279,-0.2274,-0.1629
2024-02-19,100329,977.9041,0.0037,1.8408
2024-02-20,100329,984.007,-0.4873,0.6241
2024-02-21,100329,1002.5951,-0.4924,1.889
2024-02-22,100329,999.5701,-0.2939,-0.3017
2024-02-23,100329,1015.2744,0.1728,1.5711
2024-02-26,100329,1014.2039,0.7379,-0.1054
2024-02-27,100329,1008.8914,-1.1467,-0.5238
2024-02-28,100329,1005.517,0.6085,-0.3345
2024-02-29,100329,1021.8853,-1.2087,1.6278
2024-03-01,100329,1002.0694,0.8771,-1.9392
2024-03-04,100329,1004.6481,0.6965,0.2573
2024-03-05,100329,1022.3386,-0.0773,1.7609
2024-03-06,100329,1034.523,-0.3666,1.1918
2024-03-07,100329,1030.1915,0.4214,-0.4187
2024-03-08,100329,1020.2659,-1.1318,-0.9635
2024-03-11,100329,1013.1778,-0.2523,-0.6947
2024-03-12,100329,1010.1817,-1.1591,-0.2957
2024-03-13,100329,992.076,-0.5548,-1.7923
2024-03-14,100329,982.069,-0.3429,-1.0087
2024-03-15,100329,983.24,-0.6276,0.1192
2024-03-18,100329,970.7663,-0.8236,-1.2686
2024-03-19,100329,968.541,0.2969,-0.2292
2024-03-20,100329,987.3101,1.4922,1.9379
2024-03-21,100329,976.4789,-1.1518,-1.097
2024-03-22,100329,977.4382,0.5413,0.0982
2024-03-25,100329,1007.1075,1.5161,3.0354
2024-03-26,100329,1003.7228,-0.7672,-0.3361
2024-03-27,100329,994.4558,-0.0624,-0.9233
2024-03-28,100329,983.5912,-0.5304,-1.0925
2024-03-29,100329,980.1714,0.8899,-0.3477
2024-04-01,100329,960.9197,0.2097,-1.9641
2024-04-02,100329,966.155,-0.7895,0.5448
2024-04-03,100329,972.1707,1.2881,0.6226
2024-04-04,100329,976.8426,0.2549,0.4806
2024-04-05,100329,973.2937,-0.5097,-0.3633
2024-04-08,100329,958.8343,0.1773,-1.4856
2024-04-09,100329,963.5436,-0.6678,0.4911
2024-04-10,100329,972.7483,0.1418,0.9553
2024-04-11,100329,986.2432,0.192,1.3873
2024-04-12,100329,989.4659,-0.206,0.3268
2024-04-15,100329,980.0952,-0.2345,-0.947
2024-04-16,100329,966.9876,-0.6752,-1.3374
2024-04-17,100329,948.4706,0.2113,-1.9149
2024-04-18,100329,936.8547,0.3729,-1.2247
2024-04-19,100329,935.0222,-0.7094,-0.1956
2024-04-22,100329,919.9519,-0.0729,-1.6118
2024-04-23,100329,925.8361,-0.6695,0.6396
2024-04-24,100329,939.5884,-0.1742,1.4854
2024-04-25,100329,932.817,1.2191,-0.7207
2024-04-26,100329,944.5874,-0.0412,1.2618
2024-04-29,100329,941.6739,0.8817,-0.3084
2024-04-30,100329,930.2941,-0.0351,-1.2085
2024-05-01,100329,930.7646,1.1273,0.0506
2024-05-02,100329,915.8138,0.251,-1.6063
2024-05-03,100329,915.1852,0.0426,-0.0686
2024-05-06,100329,894.6064,-0.1775,-2.2486
2024-05-07,100329,906.8416,0.1402,1.3677
2024-05-08,100329,907.1695,0.6685,0.0362
2024-05-09,100329,894.3723,0.6903,-1.4107
2024-05-10,100329,902.0982,0.8564,0.8638
2024-05-13,100329,882.5784,0.2627,-2.1638
2024-05-14,100329,887.1951,1.1889,0.5231
2024-05-15,100329,899.6982,0.8241,1.4093
2024-05-16,100329,900.3328,0.2784,0.0705
2024-05-17,100329,898.7862,0.9894,-0.1718
2024-05-20,100329,896.194,0.982,-0.2884
2024-05-21,100329,884.237,1.1486,-1.3342
2024-05-22,100329,892.4265,-1.3884,0.9262
2024-05-23,100329,892.3943,-1.0773,-0.0036
2024-05-24,100329,891.5897,0.5397,-0.0902
2024-05-27,100329,882.6897,0.2735,-0.9982
2024-05-28,100329,882.8264,-0.9006,0.0155
2024-05-29,100329,880.4004,0.2817,-0.2748
2024-05-30,100329,879.524,1.9414,-0.0995
2024-05-31,100329,881.9029,-0.1461,0.2705
2024-06-03,100329,881.2994,1.4951,-0.0684
2024-06-04,100329,874.6421,0.309,-0.7554
2024-06-05,100329,881.0305,-1.484,0.7304
2024-06-06,100329,894.3781,-0.9005,1.515
2024-06-07,100329,892.0389,0.3826,-0.2615
2024-06-10,100329,898.8976,0.5528,0.7689
2024-06-11,100329,899.8637,1.3648,0.1075
2024-06-12,100329,883.9006,0.3677,-1.7739
2024-06-13,100329,881.8627,-0.8231,-0.2306
2024-06-14,100329,875.7739,-0.4748,-0.6904
2024-06-17,100329,872.9987,0.2877,-0.3169
2024-06-18,100329,864.2669,1.0411,-1.0002
2024-06-19,100329,883.4487,-0.5666,2.2194
2024-06-20,100329,891.1126,-0.2387,0.8675
2024-06-21,100329,895.7467,-0.1235,0.52
2024-06-24,100329,918.4869,0.5866,2.5387
2024-06-25,100329,909.8938,-1.9042,-0.9356
2024-06-26,100329,915.0,0.8001,0.5612
2024-06-27,100329,910.9462,-0.53,-0.443
2024-06-28,100329,919.3189,0.8076,0.9191
2024-07-01,100329,923.9219,-1.0562,0.5007
2024-07-02,100329,907.7179,-0.0119,-1.7538
2024-07-03,100329,923.7596,0.4701,1.7673
2024-07-04,100329,923.4662,-1.3287,-0.0318
2024-07-05,100329,918.2842,0.0444,-0.5611
2024-07-08,100329,923.7267,0.6658,0.5927
2024-07-09,100329,923.1466,-0.1308,-0.0628
2024-07-10,100329,933.9772,-0.6368,1.1732
2024-07-11,100329,931.9715,-1.1235,-0.2147
2024-07-12,100329,933.1557,1.0026,0.1271
2024-07-15,100329,955.1745,0.6027,2.3596
2024-07-16,100329,962.075,0.4034,0.7224
2024-07-17,100329,954.0142,0.5135,-0.8379
2024-07-18,100329,962.5173,-0.7627,0.8913
2024-07-19,100329,964.9466,1.0145,0.2524
2024-07-22,100329,951.9419,1.4743,-1.3477
2024-07-23,100329,944.501,-0.0549,-0.7817
2024-07-24,100329,938.4947,-0.2831,-0.6359
2024-07-25,100329,940.8531,1.3691,0.2513
2024-07-26,100329,935.1611,-0.5978,-0.605
2024-07-29,100329,907.0942,-0.7261,-3.0013
2024-07-30,100329,906.5932,0.0768,-0.0552
2024-07-31,100329,916.5223,-0.6994,1.0952
2024-08-01,100329,910.4554,-0.6412,-0.6619
2024-08-02,100329,912.4235,-0.1026,0.2162
2024-08-05,100329,920.8798,0.8883,0.9268
2024-08-06,100329,919.0729,-0.5203,-0.1962
2024-08-07,100329,920.9391,-0.6724,0.2031
2024-08-08,100329,937.8197,0.1668,1.833
2024-08-09,100329,944.8833,-1.1004,0.7532
2024-08-12,100329,941.2226,-0.6445,-0.3874
2024-08-13,100329,936.7979,-0.5719,-0.4701
2024-08-14,100329,939.0935,0.8715,0.245
2024-08-15,100329,926.4122,0.4709,-1.3504
2024-08-16,100329,919.4942,-0.4378,-0.7468
2024-08-19,100329,931.2415,2.2225,1.2776
2024-08-20,100329,937.9189,0.6304,0.717
2024-08-21,100329,929.4847,2.1796,-0.8992
2024-08-22,100329,930.0097,-0.0711,0.0565
2024-08-23,100329,940.4593,0.2747,1.1236
2024-08-26,100329,930.0109,0.0982,-1.111
2024-08-27,100329,935.0238,0.5195,0.539
2024-08-28,100329,946.3477,0.0363,1.2111
2024-08-29,100329,954.8862,1.576,0.9023
2024-08-30,100329,944.7318,0.6813,-1.0634
2024-09-02,100329,937.2138,1.0619,-0.7958
2024-09-03,100329,942.0033,-0.3892,0.511
2024-09-04,100329,955.1273,-1.1905,1.3932
2024-09-05,100329,956.0887,0.4767,0.1007
2024-09-06,100329,967.5466,-1.3338,1.1984
2024-09-09,100329,945.6751,0.1963,-2.2605
2024-09-10,100329,938.587,0.0003,-0.7495
2024-09-11,100329,925.953,0.4185,-1.3461
2024-09-12,100329,933.7618,-0.6188,0.8433
2024-09-13,100329,917.2945,-0.0768,-1.7635
2024-09-16,100329,926.8343,0.1647,1.04
2024-09-17,100329,944.5897,0.3827,1.9157
2024-09-18,100329,935.7247,1.0603,-0.9385
2024-09-19,100329,935.3381,-0.3999,-0.0413
2024-09-20,100329,938.0643,0.1433,0.2915
2024-09-23,100329,928.4679,0.1983,-1.023
2024-09-24,100329,934.1788,0.9581,0.6151
2024-09-25,100329,949.6241,-0.5352,1.6534
2024-09-26,100329,943.9923,-0.7921,-0.5931
2024-09-27,100329,939.2685,-0.7813,-0.5004
2024-09-30,100329,944.2656,-1.0316,0.532
2024-10-01,100329,939.0868,0.3635,-0.5484
2024-10-02,100329,945.3673,-2.045,0.6688
2024-10-03,100329,940.6228,-0.1883,-0.5019
2024-10-04,100329,923.7194,0.4438,-1.797
2024-10-07,100329,905.5735,0.897,-1.9644
2024-10-08,100329,915.1889,-1.1055,1.0618
2024-10-09,100329,907.4203,0.6335,-0.8489
2024-10-10,100329,905.7985,-0.4292,-0.1787
2024-10-11,100329,919.1565,0.308,1.4747
2024-10-14,100329,895.7898,0.7079,-2.5422
2024-10-15,100329,904.065,0.4347,0.9238
2024-10-16,100329,911.9759,1.8079,0.875
2024-10-17,100329,918.3051,-0.2948,0.694
2024-10-18,100329,909.6366,0.242,-0.944
2024-10-21,100329,886.8696,-1.5605,-2.5029
2024-10-22,100329,876.8442,0.491,-1.1304
2024-10-23,100329,873.4445,-0.236,-0.3877
2024-10-24,100329,873.5901,-1.7188,0.0167
2024-10-25,100329,875.4037,0.0366,0.2076
2024-10-28,100329,861.6844,1.7606,-1.5672
2024-10-29,100329,859.6765,-1.2508,-0.233
2024-10-30,100329,860.8833,-1.1041,0.1404
2024-10-31,100329,861.742,0.5265,0.0997
2024-11-01,100329,851.8578,0.8009,-1.147
2024-11-04,100329,859.6817,0.5012,0.9185
2024-11-05,100329,868.6939,0.8144,1.0483
2024-11-06,100329,872.8482,-0.6479,0.4782
2024-11-07,100329,875.4467,-0.4621,0.2977
2024-11-08,100329,864.3821,0.0028,-1.2639
2024-11-11,100329,866.784,0.0807,0.2779
2024-11-12,100329,873.1782,-0.3363,0.7377
2024-11-13,100329,871.511,1.0882,-0.1909
2024-11-14,100329,861.0065,-0.7403,-1.2053
2024-11-15,100329,860.3149,0.7463,-0.0803
2024-11-18,100329,847.2246,1.565,-1.5216
2024-11-19,100329,849.9751,-0.5166,0.3246
2024-11-20,100329,846.6104,3.4062,-0.3959
2024-11-21,100329,857.1613,-1.4328,1.2463
2024-11-22,100329,853.9649,0.6905,-0.3729
2024-11-25,100329,875.2862,0.0468,2.4967
2024-11-26,100329,877.9582,-0.1118,0.3053
2024-11-27,100329,885.2849,1.3899,0.8345
2024-11-28,100329,893.0839,-0.9347,0.881
2024-11-29,100329,899.5045,-0.4809,0.7189
2024-12-02,100329,927.4143,0.021,3.1028
2024-12-03,100329,927.5154,0.4277,0.0109
2024-12-04,100329,927.6292,1.461,0.0123
2024-12-05,100329,918.4645,0.6569,-0.988
2024-12-06,100329,913.9824,0.8149,-0.488
2024-12-09,100329,908.1671,-1.0703,-0.6363
2024-12-10,100329,914.3882,-0.1326,0.685
2024-12-11,100329,917.0347,1.1451,0.2894
2024-12-12,100329,908.3955,-0.6227,-0.9421
2024-12-13,100329,909.4163,0.5508,0.1124
2024-12-16,100329,904.5222,0.9253,-0.5382
2024-12-17,100329,916.2588,-0.2256,1.2975
2024-12-18,100329,895.3313,0.5111,-2.284
2024-12-19,100329,901.813,-1.2801,0.7239
2024-12-20,100329,902.9072,0.2878,0.1213
2024-12-23,100329,903.6461,0.5804,0.0818
2024-12-24,100329,889.5623,0.86,-1.5586
2024-12-25,100329,886.9892,0.7281,-0.2893
2024-12-26,100329,881.7351,-1.5006,-0.5924
2024-12-27,100329,891.4608,1.517,1.103
2024-12-30,100329,868.1239,-0.9044,-2.6178
2024-01-01,100431,250.0498,1.0694,
2024-01-02,100431,248.5939,0.6812,-0.5822
2024-01-03,100431,248.6419,-0.4091,0.0193
2024-01-04,100431,250.2024,-1.8205,0.6276
2024-01-05,100431,252.7908,0.5743,1.0345
2024-01-08,100431,253.3234,0.4,0.2107
2024-01-09,100431,252.1597,-0.3551,-0.4594
2024-01-10,100431,250.2946,-0.2055,-0.7397
2024-01-11,100431,255.4762,0.2053,2.0702
2024-01-12,100431,254.7909,-0.7074,-0.2682
2024-01-15,100431,256.1652,1.4458,0.5394
2024-01-16,100431,254.9475,0.6517,-0.4754
2024-01-17,100431,251.5798,0.8557,-1.3209
2024-01-18,100431,251.0853,-0.4595,-0.1966
2024-01-19,100431,250.0333,0.3016,-0.419
2024-01-22,100431,251.5799,0.8346,0.6186
2024-01-23,100431,250.9578,0.4231,-0.2473
2024-01-24,100431,247.8955,-1.2169,-1.2202
2024-01-25,100431,247.3606,-0.5698,-0.2158
2024-01-26,100431,246.4935,1.9043,-0.3505
2024-01-29,100431,244.2589,-0.9543,-0.9066
2024-01-30,100431,241.4189,0.2396,-1.1627
2024-01-31,100431,244.2581,-1.5689,1.176
2024-02-01,100431,244.4425,-0.8229,0.0755
2024-02-02,100431,243.4767,-0.6375,-0.3951
2024-02-05,100431,246.5532,0.4445,1.2636
2024-02-06,100431,246.6005,-0.0809,0.0192
2024-02-07,100431,252.5845,-0.5412,2.4266
2024-02-08,100431,253.4676,-1.3483,0.3496
2024-02-09,100431,253.925,-2.2023,0.1805
2024-02-12,100431,250.5667,1.0885,-1.3226
2024-02-13,100431,252.666,1.7975,0.8378
2024-02-14,100431,249.5824,-0.2028,-1.2204
2024-02-15,100431,252.8582,1.2693,1.3125
2024-02-16,100431,254.2865,0.2878,0.5649
2024-02-19,100431,255.7041,0.4604,0.5575
2024-02-20,100431,258.2929,0.508,1.0124
