amfi_code,nav_date,nav,change_pct,scheme_name,fund_house,category,sub_category,expense_ratio_pct,cagr_1yr_pct,cagr_3yr_pct,cagr_5yr_pct,alpha_ann,beta,sharpe_ratio,std_deviation,daily_return
100067,2024-04-12,602.7884,0.665,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-04-12,602.7884,0.665,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-01,406.2717,1.6353,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.3260127434436363
100067,2024-05-01,406.2717,1.6353,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-01,406.2717,1.6353,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-01,406.2717,1.6353,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-02,437.2231,0.8655,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.07618399214121974
100067,2024-05-02,437.2231,0.8655,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-02,437.2231,0.8655,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-02,437.2231,0.8655,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-03,458.1966,0.6003,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.047969789336382185
100067,2024-05-03,458.1966,0.6003,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-03,458.1966,0.6003,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-03,458.1966,0.6003,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-04,497.3121,1.0153,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.08536837680593878
100067,2024-05-04,497.3121,1.0153,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-04,497.3121,1.0153,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-04,497.3121,1.0153,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-06,499.0146,0.1311,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0034234035327112
100067,2024-05-06,499.0146,0.1311,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-06,499.0146,0.1311,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-06,499.0146,0.1311,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-07,547.7263,-0.1149,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.09761578118155279
100067,2024-05-07,547.7263,-0.1149,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-07,547.7263,-0.1149,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-07,547.7263,-0.1149,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-08,574.6301,1.7308,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.04911905818654305
100067,2024-05-08,574.6301,1.7308,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-08,574.6301,1.7308,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-08,574.6301,1.7308,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-09,588.9533,0.1775,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.024925948014209665
100067,2024-05-09,588.9533,0.1775,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-09,588.9533,0.1775,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-09,588.9533,0.1775,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-11,577.0177,0.9043,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.020265783382145908
100067,2024-05-11,577.0177,0.9043,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-11,577.0177,0.9043,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-11,577.0177,0.9043,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-12,605.2887,-0.2891,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.04899503082834378
100067,2024-05-12,605.2887,-0.2891,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-12,605.2887,-0.2891,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-05-12,605.2887,-0.2891,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-02,437.7137,0.2454,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.276851360350854
100067,2024-06-02,437.7137,0.2454,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-02,437.7137,0.2454,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-02,437.7137,0.2454,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-03,460.143,0.1066,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.05124194193601883
100067,2024-06-03,460.143,0.1066,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-03,460.143,0.1066,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-03,460.143,0.1066,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-05,496.7054,0.2484,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0794587769454278
100067,2024-06-05,496.7054,0.2484,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-05,496.7054,0.2484,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-05,496.7054,0.2484,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-06,504.1465,0.1436,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.014980912226845167
100067,2024-06-06,504.1465,0.1436,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-06,504.1465,0.1436,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-06,504.1465,0.1436,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-08,567.4278,0.8306,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.1255216489651323
100067,2024-06-08,567.4278,0.8306,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-08,567.4278,0.8306,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-08,567.4278,0.8306,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-09,583.5793,-0.0518,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.028464414327249887
100067,2024-06-09,583.5793,-0.0518,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-09,583.5793,-0.0518,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-09,583.5793,-0.0518,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-11,579.5072,0.6522,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.006977800617670948
100067,2024-06-11,579.5072,0.6522,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-11,579.5072,0.6522,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-11,579.5072,0.6522,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-12,610.1165,-0.8974,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.052819533562309395
100067,2024-06-12,610.1165,-0.8974,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-12,610.1165,-0.8974,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-06-12,610.1165,-0.8974,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-02,434.4202,0.2903,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.2879717234331476
100067,2024-07-02,434.4202,0.2903,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-02,434.4202,0.2903,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-02,434.4202,0.2903,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-03,458.4504,0.5837,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.05531556773833257
100067,2024-07-03,458.4504,0.5837,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-03,458.4504,0.5837,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-03,458.4504,0.5837,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-05,498.147,0.661,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.08658864732149874
100067,2024-07-05,498.147,0.661,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-05,498.147,0.661,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-05,498.147,0.661,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-06,510.3485,0.9248,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.02449377392617036
100067,2024-07-06,510.3485,0.9248,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-06,510.3485,0.9248,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-06,510.3485,0.9248,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-08,567.7848,-0.1065,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.11254329149590925
100067,2024-07-08,567.7848,-0.1065,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-08,567.7848,-0.1065,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-08,567.7848,-0.1065,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-10,600.4646,0.4361,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.057556665835365894
100067,2024-07-10,600.4646,0.4361,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-10,600.4646,0.4361,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-10,600.4646,0.4361,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-11,589.4863,0.1756,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.01828300952295936
100067,2024-07-11,589.4863,0.1756,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-11,589.4863,0.1756,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-07-11,589.4863,0.1756,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-01,405.4005,-0.4699,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.312281727327675
100067,2024-08-01,405.4005,-0.4699,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-01,405.4005,-0.4699,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-01,405.4005,-0.4699,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-02,434.3197,0.6066,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.07133488981883351
100067,2024-08-02,434.3197,0.6066,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-02,434.3197,0.6066,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-02,434.3197,0.6066,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-03,468.4752,-0.0715,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.07864137868947685
100067,2024-08-03,468.4752,-0.0715,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-03,468.4752,-0.0715,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-03,468.4752,-0.0715,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-04,500.9837,0.8508,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.06939214711899377
100067,2024-08-04,500.9837,0.8508,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-04,500.9837,0.8508,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-04,500.9837,0.8508,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-05,494.2306,-0.7267,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.013479680077415734
100067,2024-08-05,494.2306,-0.7267,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-05,494.2306,-0.7267,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-05,494.2306,-0.7267,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-07,561.9346,0.7271,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.13698868503892725
100067,2024-08-07,561.9346,0.7271,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-07,561.9346,0.7271,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-07,561.9346,0.7271,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-08,568.9304,-1.7264,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.012449491453275785
100067,2024-08-08,568.9304,-1.7264,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-08,568.9304,-1.7264,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-08,568.9304,-1.7264,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-10,594.9025,-0.0168,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.04565075095301663
100067,2024-08-10,594.9025,-0.0168,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-10,594.9025,-0.0168,Aditya Birla Children's Direct Plan Growth,Aditya Birla,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-10,594.9025,-0.0168,Mirae Asset Gilt Direct Plan Growth,Mirae Asset,Debt,Gilt,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
100067,2024-08-11,586.7052,1.1874,HDFC ETF Direct Plan Growth,HDFC,Other,ETF,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,-0.013779232731414015
100067,2024-08-11,586.7052,1.1874,ICICI Prudential Children's Direct Plan Growth,ICICI Prudential,Solution Oriented,Children's,0.2776,31.68,0.24,8.79,1.5058,0.8397,0.1774,10.3365,0.0
